Movie ID,Title,Year,Genre
4683,dil ki pyas,1935,social
4684,diljani,1935,costume
4685,divine sacrifice a.k.a. keemti qurbani,1935,action
4686,do ghadi ki mauj,1935,social
4687,dr. madhurika a.k.a. modern wife,1935,social family drama
4681,dhoop chhaon,1935,social drama
4689,fashionable india,1935,social
4694,hind kesari,1935,action
4688,farebi duniya,1935,social
4693,himmat-e-marda a.k.a. lord of the jungle,1935,action
4680,dharmatma,1935,biopic drama
4691,ghar jamai,1935,social comedy
4690,gaibi gola,1935,fantasy
4692,gulshan-e-alam,1935,costume
4884,prem laksha,1936,social
4872,nari raj a.k.a. miss calcutta,1936,costume
4873,nasib ka chakkar,1936,social
4874,nazar ka shikar,1936,action
4875,noor-e-wahadat,1936,costume
4876,pahadi kanya,1936,action
4877,passing show,1936,action
4879,prabhu ka pyara,1936,social
4881,prem bandhan,1936,
4882,prem ki aag,1936,romantic drama
4883,prem ki devi,1936,devotional
4871,mr. & mrs. bombay,1936,action
4878,piya ki jogan,1936,social
4880,pratima,1936,social
4863,manzil,1936,social family drama
4869,miss frontier mail,1936,action adventure
4868,maya,1936,social romance
4867,matwali jogan,1936,devotional
4866,matlabi duniya,1936,social
4865,mastana mashooq,1936,action
4864,mard ka bachcha,1936,action
4862,manmohan,1936,social
4860,mahamaya,1936,social
4859,madam fashion,1936,social
4858,maa ki mamta,1936,social
4857,maa,1936,social
4856,laylo nehar,1936,costume
4855,lal punja,1936,costume
4885,prem ratri,1936,costume
4870,mohabbat ka toofan,1936,action
4886,pujarin,1936,social
4903,shaitan ka pash a.k.a. kamala c.i.d.,1936,social
4888,raiders of the railroad,1936,action
4854,laheri lala,1936,action
4917,zan mureed,1936,costume
4916,zalzala,1936,action
4915,tope ka gola,1936,action
4914,sunehra sansar,1936,comedy
4913,sundari,1936,costume
4912,sultana chand bibi,1936,historical legend
4911,struggle a.k.a. jeevan sangram,1936,social
4910,snehlata,1936,romantic tragedy
4909,sita haran,1936,religious
4908,sipahi ki sajni,1936,romantic drama
4907,sipah silar,1936,action
4906,shokhe dilruba,1936,
4905,sher-e-kabul,1936,
4904,sher ka panja,1936,action
4902,shan-e-hind,1936,social
4901,shahid-e-mohabbat,1936,social
4900,shahu chor,1936,action
4899,sarala,1936,social
4898,sant tukaram,1936,biopic devotional
4897,sangdil samaj,1936,
4896,sagar ki kanya,1936,
4895,said-e-havas a.k.a. prey to desire or greed or king john,1936,drama
4894,romantic india,1936,costume
4893,rangila raja,1936,costume
4892,rajput ramani,1936,costume action drama
4891,raj ramani,1936,costume
4890,raj natee,1936,costume
4889,raj dulari,1936,costume
4887,punjab ka sinha,1936,action
4853,lagna bandhan,1936,social
4861,mamta and miya biwi,1936,social
4851,khyber pass,1936,action
4817,dalit kusum,1936,
4816,country girl,1936,social
4815,chhupa rustom,1936,costume
4814,chhaya,1936,social
4813,chalak chor,1936,costume action
4812,burkhewali,1936,costume
4811,bulbul-e-iran,1936,costume
4810,black box,1936,action costume
4809,bholi bhikharan,1936,social
4808,bharat ka lal,1936,action
4807,bhakta cheta,1936,devotional
4806,berozgar,1936,social
4805,bansari bala,1936,
4804,bandit of the air a.k.a. hawai daku,1936,action
4818,deccan queen,1936,action
4803,banarsi thug,1936,
4801,bala ki raat a.k.a. one fatal night,1936,
4800,baghi sipahi,1936,costume
4799,baaz bahadur,1936,historical legend
4798,azad veer a.k.a. revenge,1936,action costume
4797,ashiana,1936,social
4795,ansuon ki duniya,1936,social
4794,andheri duniya,1936,social
4793,amar shaheed,1936,patriotic
4792,amar prem,1936,action
4791,amar jyoti,1936,action adventure
4790,akhri galti,1936,costume
4789,ailane jung a.k.a. ultimatum,1936,costume action
4788,achhut kanya,1936,social
4852,kimiagar a.k.a. museum,1936,action
4802,bambai ki billi a.k.a. wildcat,1936,social action
4819,derby ka shikar,1936,social
4796,aseere hawas,1936,social
4821,dilawar,1936,action
4850,khooni kaun,1936,suspense
4820,dil ka daku,1936,costume
4849,karodpati a.k.a. millionaire,1936,social drama
4848,kadakti bijli,1936,action
4847,jwalamukhi,1936,social
4846,jungle queen,1936,action
4844,jeevan lata,1936,social
4843,jate sharif,1936,action
4842,janmabhoomi,1936,social
4841,janbaz malika,1936,costume
4840,jai bharat,1936,action
4839,jagran,1936,social
4838,hriday manthan,1936,social
4837,hoor-e-samundar,1936,
4845,jeevan naiya,1936,
4835,hind mahila,1936,social
4836,honhar,1936,devotional
4824,farz-e-ada,1936,costume
4825,fauladi mukka,1936,action
4823,do diwane,1936,social
4827,garib pariwar,1936,costume drama
4822,din-o-duniya,1936,action
4828,gazi diler,1936,costume
4826,fida-e-watan,1936,costume action
4829,gol nishan,1936,social
4830,graduate a.k.a. parivartan,1936,social
4831,grama kanya a.k.a. village girl,1936,social
4832,gulam daku,1936,action
4833,gunehgar,1936,social
4834,hamari betiyan,1936,social
4988,prem yatra,1937,social
4986,pratibha,1937,costume drama
4985,pardesi pankhi,1937,action
4984,parakh,1937,action
4983,nishan-e-jung,1937,action
4982,new searchlight,1937,social
4981,naujawan,1937,action
4980,mukti,1937,social family drama
4987,prem kahani,1937,social
4979,mr. 420,1937,action
4973,meri bhool,1937,social
4977,modern youth,1937,action
4976,modern lady,1937,action
4975,mitti ka putla,1937,
4974,milap,1937,costume
4972,mere lal,1937,social
4971,mandir,1937,devotional
4970,mahageet,1937,social romantic musical
4989,premveer,1937,romantic comedy
4969,lahiri lutera,1937,action
4968,kulvadhu,1937,social
4978,moti ka haar,1937,social
4990,president,1937,social
5005,toofani tarzan,1937,action adventure
4992,qazzak ki ladki,1937,costume
4967,kuldeepak,1937,social family drama
5014,zamin ka chand,1937,social
5013,zambo the ape man,1937,action
5012,wah ri duniya,1937,action
5011,wahan,1937,costume
5010,vidyapati,1937,biopic drama
5009,vanraj kesari,1937,costume
5008,usne kya socha,1937,social
5007,toofani toli a.k.a. reckless rogues,1937,action
5006,toofani khazana,1937,action
5004,taranhar,1937,action
5003,swaraj ke sipahi,1937,action
5002,sinhaldweep ki sundari,1937,action
5001,sharafi loot,1937,action
5000,shama parwana,1937,social
4999,shadi ka mamla,1937,social
4998,savitri,1937,mythology legend
4997,sati pingala,1937,devotional
4996,sarojini,1937,social
4994,samaj patan,1937,social
4993,sagar ka sher,1937,
4991,punjab lancers,1937,action
4966,kokila,1937,social
4995,saqi,1937,action
4964,kisan kanya,1937,social
4938,dharamaveer,1937,social
4937,dhanwan,1937,social
4936,daulat,1937,social
4935,danger signal,1937,action
4934,chevrolet 1936,1937,action
4933,challenge,1937,action
4932,chabuk sawar,1937,action
4931,capt. kirti kumar,1937,action
4930,calcutta after midnight,1937,suspense drama
4929,bulldog,1937,action
4928,bismil ki arzoo,1937,action
4927,bharat ka jiwan,1937,action
4926,begunah,1937,social
4925,banke sipahi,1937,costume action
4924,badhe chalo,1937,social
4923,aurat ki zindagi,1937,social
4922,atma tarang,1937,social
4921,asiai sitara,1937,action
4920,anath ashram,1937,social family drama
4918,adarsh mahila,1937,social
4965,kiski pyari a.k.a. whose love?,1937,social
4939,dil faroshi,1937,action
4940,do auratein a.k.a. two women,1937,social
4919,aflatoon,1937,action
4942,duniya na mane,1937,social drama
4941,dukhiyari,1937,social
4963,khwab ki duniya,1937,fantasy
4961,khan bahadur,1937,social
4960,kala bhoot,1937,costume suspense
4959,kal ki baat,1937,costume
4958,jeevan swapna,1937,social
4957,jeevan jyoti,1937,social
4956,jeevan prabhat,1937,social family drama
4955,jawahir-e-hind,1937,social
4954,jagirdar,1937,social
4962,khudai khidmatgar,1937,action
4952,izzat,1937,costume drama
4953,jagat kesari,1937,costume
4944,gangavataran,1937,devotional
4945,gentleman daku,1937,action
4946,gulbadan,1937,legend
4943,fakhr-e-islam,1937,costume
4948,his highness,1937,action
4949,hurricane hansa,1937,action
4950,iman farosh,1937,action
4951,insaaf,1937,social
4947,guru ghantal,1937,costume action
5077,rifle girl,1938,action
5070,prem samadhi,1938,social
5075,rajkumari,1938,costume
5074,raja gopichand,1938,devotional
5073,punarjanma,1938,action
5072,professor waman m. sc.,1938,social
5071,prithvi putra,1938,mythology
5076,rangila mazdoor,1938,social
5065,nandakumar,1938,devotional
5068,purnima,1938,social
5067,perfect man a.k.a. nigah-e-kamil,1938,action
5066,nirmala,1938,social
5064,na honewali baat,1938,action
5063,mr.x,1938,
5062,mother india,1938,social
5061,mera ladka,1938,social
5078,rikshawala,1938,social
5060,meetha zahar,1938,social drama
5069,postman,1938,social
5079,royal commander,1938,action
5090,tarzan ki beti,1938,action
5081,the secretary,1938,social
5059,master man a.k.a. ustad,1938,action
5100,zamana,1938,social
5099,yangrilla,1938,action
5098,watan,1938,costume drama
5097,vijay danka,1938,action
5096,veer bala,1938,devotional
5095,vasanti,1938,social
5094,vasant bengali,1938,costume
5093,vachan,1938,costume romantic drama
5092,toofan express,1938,action
5091,teen sau din ke baad a.k.a. three hundred days and after,1938,social
5089,talwar ka dhani,1938,action
5088,talaq a.k.a. divorce,1938,social family drama
5087,sunehra baal,1938,action
5086,street singer,1938,social romance musical
5085,stree,1938,social
5084,state express,1938,action
5083,sneh lagna,1938,social drama
5082,sharif daku,1938,action
5080,sathi,1938,social
5058,madhur milan,1938,social romance drama
5052,karmaveer,1938,action
5056,lutaru lalna,1938,action adventure
5032,devbala,1938,costume
5031,cyclewali,1938,action
5030,chhote sarkar,1938,social
5029,chabukwali,1938,action
5028,brahmachari,1938,social
5027,billi a.k.a. the cat,1938,action
5026,bhedi trishul,1938,action
5025,bhedi burkha,1938,action suspense
5033,dharti mata,1938,social
5024,bhabhi,1938,social family drama
5022,banke sawariya,1938,action romance
5021,ban ki chidiya,1938,action
5020,bahadur kisan,1938,social
5019,baghban,1938,social drama
5018,asha,1938,social
5017,alauddin aur jadui chirag a.k.a. alladin and the wonderful lamp,1938,fantasy action
5057,madhraat ka mehmaan,1938,action
5015,abhagin,1938,social
5023,bazigar,1938,action
5034,dhruv kumar,1938,mythology devotional
5016,adhikar,1938,social romantic drama
5036,dulhan,1938,social
5035,double cross,1938,social
5054,kis liye,1938,social
5053,khatarnak aurat,1938,action
5051,jwala,1938,costume drama
5050,jungle ka javan,1938,action
5049,jeevan ek paheli,1938,social
5048,jailor,1938,social drama
5047,industrial india,1938,social
5046,impossible,1938,action
5055,lal bujakkad,1938,action
5044,himalay ki beti,1938,costume
5043,gramophone singer,1938,
5042,gorakh aya,1938,devotional
5041,gopal krishna,1938,religious
5040,ghunghatwali,1938,action
5039,fashionable wife,1938,social
5038,dynamite,1938,action
5045,hum tum aur woh,1938,
5037,duniya kya hai,1938,social
5157,ran sangram,1939,action
5156,punjab mail,1939,action
5155,pukar,1939,historical drama
5154,pucce badmash a.k.a. secret five,1939,action
5153,prem sagar,1939,social
5152,prem ki jyot,1939,social
5151,payam-e-haq,1939,action
5147,midnight mail,1939,action
5149,navjivan,1939,social
5148,nadi kinare,1939,social
5146,meri ankhen,1939,social
5145,mera watan,1939,actiom
5144,mera haq,1939,social
5143,marad a.k.a. murad,1939,action
5142,madhu bansari,1939,action
5158,ratna lutari,1939,action
5150,pati patni,1939,social family drama
5159,rukmini,1939,devotional
5169,son of alladin,1939,action fantasy
5161,sadhana,1939,social
5141,leatherface a.k.a. farzande watan,1939,action
5177,watan ke liye,1939,social
5176,uski tamanna a.k.a. her last desire,1939,social
5178,zambo ka beta,1939,action adventure
5174,thunder,1939,action
5173,thokar,1939,social
5172,taqdeer ki tope,1939,action
5160,sach hai,1939,social
5171,swastik,1939,social
5168,sitara,1939,social
5167,service ltd.,1939,social comedy suspense
5166,sapera,1939,costume
5165,sant tulsidas,1939,biopic devotional
5164,sansar sagar,1939,social
5163,sansar naiya,1939,social
5162,sadhu ya shaitan,1939,action suspense
5170,sunheri toli,1939,action
5140,ladies only,1939,social
5175,tumhari jeet a.k.a. the rise,1939,social
5138,kaun kisi ka,1939,social
5116,criminal,1939,action
5115,comrades,1939,social
5114,chhotisi duniya,1939,social
5113,chashmawali,1939,action
5112,brandy ki botal,1939,social
5111,bijli,1939,action
5110,bhole bhale,1939,social
5117,daughters of india,1939,social
5108,bahadur ramesh,1939,action
5106,badi didi,1939,social
5105,alladin ka beta,1939,action adventure fantasy
5104,adhuri kahani,1939,social
5103,actress kyon bani,1939,social
5102,aap ki marzi,1939,social
5101,aadmi,1939,social
5139,khooni jadugar,1939,action costume
5107,baghi,1939,costume
5118,dekha jayega,1939,action
5109,bhedi kumar,1939,action
5120,durga,1939,
5119,dil hi to hai,1939,social
5137,kapala kundla,1939,social romantic drama
5136,kangan,1939,social
5135,kala jigar,1939,action
5134,kahan hai manzil teri,1939,action
5133,jungle king,1939,action
5131,josh-e-islam,1939,action
5130,jawani ki reet,1939,social
5129,india in africa a.k.a. africa mein hind,1939,action
5132,juari,1939,social
5128,imperial mail,1939,action
5122,flying rani,1939,action
5123,garib ka lal,1939,action
5124,ghazi salahuddin,1939,historical drama
5121,dushman,1939,social romance drama
5126,hukum ka ekka,1939,action
5127,imandar,1939,action
5125,hero no. 1,1939,action
5235,narsi bhagat,1940,biopic
5242,punar milan,1940,social
5241,prem nagar,1940,social
5240,pooja,1940,social
5239,pak daman,1940,costume drama
5238,pagal,1940,social drama
5237,nirali duniya,1940,costume
5236,nartaki,1940,period costume
5234,musafir,1940,social
5225,kalyani,1940,social
5232,medha sharma,1940,
5231,matwali mira,1940,devotional
5230,madari mohan,1940,fantasy
5229,main hari,1940,social
5228,laxmi,1940,social
5227,kanyadan,1940,social
5226,kumkum the dancer,1940,costume drama
5243,pyaar,1940,costume
5233,mohini,1940,
5244,qaidi,1940,social
5264,yaad rahe,1940,social
5246,rani sahiba,1940,action
5265,zindagi,1940,romantic social drama
5224,jhuthi sharm,1940,social
5263,wayda,1940,social
5262,virginia,1940,action
5261,vijay kumar,1940,action musical drama
5260,vasiyat,1940,social
5259,usha haran,1940,mythology
5258,toofan,1940,action
5257,tatar ka chor,1940,action fantasy
5256,suhag,1940,social family drama
5255,sneh bandhan,1940,romance drama
5254,shamsherbaaz,1940,action
5253,saubhagya,1940,social
5252,sardar,1940,costume
5251,sanskar,1940,social
5250,sandesha,1940,romantic drama
5249,sajani,1940,romantic drama
5248,sant dnyaneshwar,1940,biopic devotional
5247,reshmi sari,1940,social family drama
5245,rangila jawan,1940,social
5223,jai swadesh,1940,action social
5219,holi,1940,social drama
5221,jadu nagri,1940,fantasy
5197,bharosa,1940,social
5196,bhairavsingh – ek rashtra sevak,1940,
5195,bandhan,1940,romantic drama
5194,bahurani a.k.a. daughter-in-law,1940,family
5193,azadi-e-watan,1940,social
5192,azad,1940,social
5191,aurat,1940,social family drama
5190,apni nagariya,1940,social
5189,anuradha,1940,social
5188,anjaam,1940,costume
5187,anarbala,1940,horror
5186,ali baba,1940,fantasy adventure
5185,alakh niranjan a.k.a. gorakhnath,1940,devotional
5184,aflatoon aurat,1940,action
5222,jagat mohini,1940,
5182,abla ki shakti,1940,social
5181,aandhi,1940,social
5180,aaj ki duniya,1940,social
5179,aaj ka hindustan,1940,social
5198,bholi lutaran,1940,costume
5199,captain kishori,1940,action
5183,achhut,1940,social drama
5201,chingari,1940,social
5200,chalti duniya,1940,action
5220,jadui kangan,1940,fantasy
5217,hind ka lal,1940,action
5216,hatimtai ki beti,1940,
5215,haiwan,1940,action
5214,haar jeet,1940,social
5213,golibar,1940,action
5212,ghar ki rani,1940,family drama
5211,geeta,1940,social
5218,hindustan hamara,1940,social
5209,dorangia daku,1940,action
5208,divali,1940,social
5207,diamond queen,1940,adventure action comedy
5206,dharma bandhan,1940,social
5205,desh bhakta,1940,social
5204,deepak mahal,1940,fantasy
5203,deepak,1940,social
5210,ek hi bhool,1940,social drama
5202,civil marriage,1940,social
5317,red signal,1941,action
5316,raj nartaki a.k.a. the court dancer,1941,costume dance
5315,radhika,1941,
5314,pyaas,1941,social
5313,prabhat,1941,social
5312,pardesi,1941,social
5310,padosi,1941,social drama
5307,nai roshni,1941,social
5308,naya sansar,1941,social
5306,muslim ka lal,1941,action
5305,meri khwahish,1941,social
5304,mere sajan,1941,social
5303,mere raja,1941,action
5318,safed sawar,1941,action
5309,nirdosh,1941,social
5319,sajjan,1941,social
5329,swami a.k.a. the saint,1941,social
5321,sant sakhu,1941,biopic legend devotional
5302,masoom,1941,social
5335,zalim saudagar a.k.a. merchant of venice,1941,drama
5334,vanmala,1941,social
5333,ummeed,1941,comedy drama
5332,tulsi,1941,devotional
5331,torpedo,1941,action
5320,sangam a.k.a. confluence,1941,social
5330,taj mahal,1941,historical drama
5327,sipahi,1941,action
5326,sikandar,1941,historical epic drama
5325,shahzadi,1941,costume
5324,shaadi,1941,social family drama
5323,seedha rasta,1941,social
5322,sasural,1941,family drama
5328,suhana geet,1941,social
5301,manthan,1941,costume drama
5311,paisa,1941,social
5299,madhusudhan,1941,social
5280,chitralekha,1941,costume drama
5279,chaudhry,1941,social
5278,charnon ki dasi,1941,family drama
5277,chandan,1941,social
5276,bulbule baghdad,1941,
5275,bombaiwali (bambaiwali),1941,action
5274,beti,1941,family social
5273,bambai ki sair a.k.a. holiday in bombay,1941,comedy
5271,anjaan,1941,social
5270,amrit,1941,social
5269,allaudin laila,1941,costume fantasy
5268,akela,1941,social
5267,abla,1941,social
5266,aasra,1941,social
5300,mala,1941,social drama
5281,circus ki sundari,1941,action
5282,darpan,1941,social
5272,bahen,1941,family drama
5284,dhandora,1941,comedy
5298,laheri jeewan,1941,action
5283,darshan,1941,social
5297,lagan,1941,romantic drama
5296,kurmai,1941,social
5295,khazanchi,1941,social
5293,kanchan,1941,social
5292,jhoola,1941,social
5294,kasauti,1941,social
5290,jadui bandhan,1941,fantasy science fiction
5289,himmat,1941,action
5288,hamara desh,1941,action social
5287,ghar ki laaj,1941,family drama
5291,jawani ka rang,1941,social
5286,garib ki ladki,1941,social
5285,doctor,1941,social
5405,raja rani,1942,
5399,nishani,1942,social
5400,parda nasheen,1942,social
5401,phir milenge,1942,social
5403,pyara watan,1942,costume action
5404,raisaheb,1942,social
5398,nazrana,1942,costume
5406,return of toofan mail,1942,action
5402,pritam,1942,social
5397,nari,1942,social
5389,mamaji,1942,family social
5395,my village a.k.a. mera gaon,1942,social
5394,muqabala,1942,double-role action drama
5393,motorwali,1942,action
5392,meenakshi,1942,romantic melodrama
5390,mamta,1942,social
5388,malan,1942,social
5387,maheman a.k.a. guest,1942,social
5407,roti,1942,social
5386,mahakavi kalidas,1942,biopic
5396,nai duniya,1942,social
5408,sachcha sapna,1942,social
5425,ujala,1942,social
5410,sarovar ki sundari a.k.a. lady of the lake,1942,action costume
5432,zevar,1942,action
5431,zamindar,1942,social
5430,yaad,1942,social
5429,vijay,1942,social
5428,vasantsena,1942,drama
5427,ulti ganga,1942,social
5426,uljhan,1942,social
5385,lalaji,1942,social drama
5424,tamasha,1942,social
5423,tamanna,1942,social
5409,saheli,1942,social drama
5422,swapna,1942,social
5420,sukhi jeevan,1942,social
5419,suhagan,1942,social family drama
5418,station master,1942,social
5417,society,1942,social
5416,shobha,1942,social
5415,sheikh chilli,1942,comedy
5414,sharda,1942,drama family
5413,sewa,1942,social
5412,savera,1942,social
5411,saugandh,1942,social
5421,swaminath,1942,social
5384,lajwanti,1942,social
5391,mata,1942,family drama
5382,kiski biwi,1942,social
5356,daughter of the jungle a.k.a. vanasundari,1942,action adventure
5355,das baje a.k.a. 10 o'clock,1942,romantic drama
5354,chudiyan,1942,
5353,chauranghee,1942,
5352,chandni,1942,social
5351,bombay calling,1942,action
5350,bolti bulbul,1942,action
5349,blackout,1942,action
5348,bhakta surdas,1942,biopic drama
5346,bhakta kabir,1942,biopic devotional
5345,basant,1942,social
5344,barat,1942,social
5343,bahana,1942,social
5342,awaaz,1942,social
5341,arzoo,1942,social
5340,armaan,1942,social
5339,apna paraya,1942,social
5338,apna ghar,1942,social family drama
5337,amar asha,1942,social
5336,aankh michouli,1942,social
5383,kunwara baap,1942,
5357,dhiraj,1942,social
5358,dillagi,1942,social
5347,bharat milap,1942,epic religious drama
5360,duniya ek tamasha,1942,social
5359,dukh sukh,1942,social
5380,kirti,1942,social
5379,khilona a.k.a. khilauna/the toy,1942,social
5378,khandaan,1942,family drama
5377,khamoshi,1942,social
5376,kaljug,1942,social drama
5375,kalakar,1942,social
5374,the jungle princess,1942,action
5373,jhankar,1942,social
5372,jawani,1942,social
5371,jawan ki pukar a.k.a. call of youth,1942,action
5381,kisise na kehna,1942,social
5361,duniya tumhari hai,1942,social
5369,huma gun anmogaldi,1942,
5368,haso haso ai duniyawallaon (haso haso ae duniya walo),1942,social
5367,gora kumbhar,1942,biopic drama
5366,ghar sansar a.k.a. homelife,1942,family social drama
5365,garib,1942,social
5364,farman,1942,social
5363,fariyaad,1942,social
5362,ek raat,1942,social
5370,jawab,1942,social
5499,pistolwali,1943,action
5500,poonji,1943,social
5501,prarthana,1943,social
5502,pratiggya,1943,social
5507,raja,1943,social
5504,prithvi vallabh,1943,historical drama
5505,pyara watan,1943,social
5498,paraya dhan,1943,social family drama
5506,rahgeer,1943,social
5503,prem sangeet,1943,social
5497,panghat,1943,social
5491,naukar,1943,social melodrama
5495,pagli,1943,social
5494,paapi,1943,social
5493,naya zamana,1943,drama
5492,naya tarana,1943,social
5490,namaste,1943,social
5489,najma,1943,muslim social
5488,nai zindagi,1943,social
5487,nai kahani,1943,social
5486,nagad narayan,1943,social
5485,nadaan,1943,social
5496,paigam,1943,social
5508,ram rajya,1943,religious
5531,zamindar,1943,mystery
5510,rekha,1943,social
5484,muskurahat,1943,romance drama
5530,zaban,1943,drama
5529,watan farosh,1943,action
5528,wapas,1943,social
5527,vishwas,1943,
5526,vish kanya,1943,costume fantasy
5525,vijay lakshmi,1943,social
5524,vakil saheb,1943,comedy drama
5523,tasveer,1943,social
5522,taqdeer a.k.a. destiny,1943,romantic comedy
5509,rani,1943,social
5521,tansen,1943,drama musical romance
5519,sharafat,1943,social
5518,shankar parvati,1943,religious
5517,shakuntala,1943,
5516,shahenshah akbar,1943,historical biopic drama
5515,school master,1943,social
5514,sawaal,1943,social
5513,sanjog,1943,
5512,salma,1943,social
5532,zameen,1943,social
5511,sahara,1943,social
5520,shri ramanuja,1943,devotional
5483,mr. jhatpat,1943,action
5453,chirag,1943,social
5481,mohabbat,1943,romance drama
5454,duhai,1943,social
5452,chhoti maa a.k.a. nurse,1943,family drama
5451,chhed chhad,1943,social
5450,bhalai,1943,social
5449,bhaktaraj,1943,devotional
5448,bhakta raidas,1943,biopic devotional
5447,bhaichara,1943,social
5446,bhagta bhoot,1943,action
5445,bansari,1943,social
5444,badla,1943,action drama
5443,badalti duniya,1943,social
5442,ashirwad,1943,family drama
5441,angoothi,1943,social
5440,andhi duniya,1943,social
5439,angoori,1943,social
5438,andhera,1943,social melodrama
5437,amaanat,1943,action
5436,aankh ki sharm,1943,social
5434,aadab arz,1943,social drama
5433,aabroo,1943,social
5482,mohabbat ki jeet,1943,action
5455,dulhan,1943,family drama
5456,duniya diwani,1943,social
5435,aage kadam,1943,social
5458,gauri,1943,social
5457,fashion,1943,social
5480,mera khwab,1943,social
5479,mazaaq,1943,social
5477,masterji,1943,social
5476,manchali,1943,social
5475,mahatma vidur,1943,devotional
5474,mahasati ansuya,1943,devotional
5473,love,1943,
5472,ladaai ke baad,1943,social
5471,kurbani,1943,social
5470,koshish,1943,social
5478,mauj,1943,social action
5468,khooni laash,1943,action thriller
5469,kismet,1943,drama
5460,hospital a.k.a. jogajog,1943,social
5462,inkaar,1943,social
5463,ishaara,1943,social
5461,hunterwali ki beti,1943,action
5465,kanoon a.k.a. the law,1943,
5466,kashinath,1943,social
5467,khazanchi ki beti,1943,action
5464,jadui jhoola,1943,fantasy
5459,hamari baat,1943,social
5594,parbat pe apna dera,1944,romance
5593,parakh,1944,social drama
5586,miss devi,1944,social
5592,panna,1944,drama war
5591,panchhi,1944,social
5590,pagli duniya,1944,social
5589,o panchhi,1944,social
5588,mumtaz mahal,1944,historical romance
5587,mujrim,1944,social
5582,mauji jeevan,1944,action
5584,meena,1944,social
5583,maya nagari,1944,fantasy
5581,manorama,1944,social
5580,man ki jeet,1944,social
5579,mali,1944,devotional
5578,maharathi karna,1944,action adventure drama war
5595,paristan,1944,fantasy
5577,maa baap,1944,social family drama
5585,meri bahen a.k.a. my sister,1944,family social
5596,pattharon ka saudagar,1944,
5608,shukriya,1944,social
5598,police,1944,social
5576,lieutenant,1944,action
5616,uss paar,1944,drama
5615,umang,1944,social
5614,taxi driver,1944,action
5613,taqrar,1944,family social
5612,swarna bhoomi,1944,social
5611,suno sunata hoon,1944,social
5610,subah shyam,1944,social drama
5597,pehle aap,1944,
5609,stunt king,1944,action
5606,shahenshah babar,1944,historical
5605,sandhi,1944,social
5604,raunaq,1944,social
5603,rattan,1944,social romance
5602,rangile dost,1944,action
5601,ramshastri,1944,biopic drama
5600,rajkumar,1944,
5599,qatil,1944,action
5607,shararat,1944,social
5575,lalkar,1944,social
5567,kavita,1944,social
5573,laheri cameraman,1944,action
5550,dasi,1944,social
5549,char aankhen,1944,social
5548,chand,1944,social
5547,chal chal re naujawan,1944,social
5546,caravan,1944,action
5545,bhartrahari,1944,fantasy devotional
5544,bhanvara,1944,romance comedy
5543,bhai,1944,family drama
5551,dil ki baat,1944,romantic drama
5542,bhagya laxmi,1944,family drama
5540,bandukwali,1944,action
5539,bahar,1944,social
5538,bahadur,1944,action
5537,badmash,1944,action
5574,lal haveli,1944,social family drama
5535,bade nawab saheb,1944,social
5534,anban,1944,social drama
5533,aaina,1944,social
5541,beda paar,1944,action
5552,do or die a.k.a. zindagi ya maut,1944,action
5536,badi baat,1944,social
5554,dr. kumar,1944,drama
5553,dost,1944,social drama
5572,laheri badmash,1944,action
5570,krishna bhakta bodana,1944,devotional
5569,kismatwala,1944,action
5568,kiran,1944,social
5566,kaliyan,1944,social
5565,kadambari,1944,costume
5564,jwar bhata,1944,drama
5571,lady doctor,1944,social
5562,jadui kismat,1944,action
5561,ismat,1944,social
5560,irada,1944,social
5559,insaan,1944,social
5558,ghar ki shobha,1944,family drama
5557,geet a.k.a. the song,1944,social
5556,gaali,1944,social drama
5563,jeevan,1944,social
5555,draupadi,1944,
5668,rahat,1945,social
5667,preet,1945,romance drama
5666,pratima,1945,social
5665,prabhu ka ghar,1945,devotional
5664,piya milan,1945,social
5663,phool,1945,romantic family drama
5659,neelam,1945,social
5661,parinde,1945,
5660,pannadai,1945,social
5658,nal damyanti,1945,mythology
5657,nasib,1945,social
5656,moorti,1945,social
5669,ragini,1945,social
5655,meghdoot,1945,costume drama
5662,pehli nazar,1945,romantic drama
5670,raj laxmi,1945,social
5679,swarg se sundar desh hamara,1945,social
5672,ratnavali,1945,
5654,mazdoor,1945,social drama
5686,zeenat,1945,social family drama
5685,yateem,1945,social drama
5684,vikramaditya,1945,historical drama
5683,vasiyatnama,1945,social
5682,veer kunal,1945,historical drama
5681,taramati,1945,mythology
5680,tadbir,1945,social romantic drama
5687,zid,1945,social
5678,shri krishnarjun yudh,1945,religious
5677,shirin farhad,1945,legend romance
5676,sharbati ankhen,1945,social
5675,sawan,1945,social
5674,sanyasi,1945,social
5673,samrat chandragupta,1945,epic historical
5671,ramayani,1945,social
5653,mai kya karun,1945,social
5625,ban phool,1945,social
5651,laila majnu,1945,legend costume drama
5631,chand tara,1945,social
5630,chand chakori,1945,social
5629,champa,1945,social
5628,bisvi sadi,1945,social
5627,bhai jaan,1945,family drama
5624,badi maa,1945,war family drama
5632,chhamia,1945,social
5623,bachpan,1945,social family drama
5621,amiree,1945,social
5620,alladin,1945,costume fantasy
5619,albeli,1945,social
5618,adhar,1945,social
5617,aarti,1945,social
5652,lakharani,1945,costume drama
5622,amrapali,1945,costume drama
5633,devdasi,1945,social
5626,begum,1945,social
